evaluation_year,candidate,round,cost_fn,threshold,tp,fp,fn,tn,alerts,rows,precision,recall,f1,alerts_per_10000,cost
2019,rf_peso10_reciente,previous,5,0.19598059880755334,4.0,12.0,65.0,44275.0,16.0,44356.0,0.25,0.057971014492753624,0.09411764705882353,3.607178284786726,337
2019,rf_peso10_reciente,previous,10,0.19598059880755334,4.0,12.0,65.0,44275.0,16.0,44356.0,0.25,0.057971014492753624,0.09411764705882353,3.607178284786726,662
2019,rf_peso10_reciente,previous,25,0.09892530854531893,8.0,105.0,61.0,44182.0,113.0,44356.0,0.07079646017699115,0.11594202898550725,0.08791208791208792,25.47569663630625,1630
2019,rf_peso10_reciente,previous,50,0.08141111520460065,10.0,180.0,59.0,44107.0,190.0,44356.0,0.05263157894736842,0.14492753623188406,0.07722007722007722,42.835242131842364,3130
2019,rf_peso10_reciente,previous,100,0.08141111520460065,10.0,180.0,59.0,44107.0,190.0,44356.0,0.05263157894736842,0.14492753623188406,0.07722007722007722,42.835242131842364,6080
2019,rf_profundo,previous,5,0.155,6.0,9.0,63.0,44278.0,15.0,44356.0,0.4,0.08695652173913043,0.14285714285714285,3.3817296419875555,324
2019,rf_profundo,previous,10,0.155,6.0,9.0,63.0,44278.0,15.0,44356.0,0.4,0.08695652173913043,0.14285714285714285,3.3817296419875555,639
2019,rf_profundo,previous,25,0.045,12.0,100.0,57.0,44187.0,112.0,44356.0,0.10714285714285714,0.17391304347826086,0.13259668508287292,25.250247993507077,1525
2019,rf_profundo,previous,50,0.035,14.0,170.0,55.0,44117.0,184.0,44356.0,0.07608695652173914,0.2028985507246377,0.11067193675889328,41.482550275047345,2920
2019,rf_profundo,previous,100,0.02,18.0,498.0,51.0,43789.0,516.0,44356.0,0.03488372093023256,0.2608695652173913,0.06153846153846154,116.3314996843719,5598
2019,rf_reciente_3a,previous,5,0.08152844250038432,6.0,15.0,63.0,44272.0,21.0,44356.0,0.2857142857142857,0.08695652173913043,0.13333333333333333,4.734421498782577,330
2019,rf_reciente_3a,previous,10,0.053716959335302565,8.0,33.0,61.0,44254.0,41.0,44356.0,0.1951219512195122,0.11594202898550725,0.14545454545454545,9.243394354765984,643
2019,rf_reciente_3a,previous,25,0.044268915031408215,9.0,54.0,60.0,44233.0,63.0,44356.0,0.14285714285714285,0.13043478260869565,0.13636363636363635,14.203264496347732,1554
2019,rf_reciente_3a,previous,50,0.02001933145510514,15.0,230.0,54.0,44057.0,245.0,44356.0,0.061224489795918366,0.21739130434782608,0.09554140127388536,55.234917485796736,2930
2019,rf_reciente_3a,previous,100,0.02001933145510514,15.0,230.0,54.0,44057.0,245.0,44356.0,0.061224489795918366,0.21739130434782608,0.09554140127388536,55.234917485796736,5630
2019,rf_reciente_profundo,previous,5,0.16,5.0,8.0,64.0,44279.0,13.0,44356.0,0.38461538461538464,0.07246376811594203,0.12195121951219512,2.9308323563892142,328
2019,rf_reciente_profundo,previous,10,0.09,7.0,27.0,62.0,44260.0,34.0,44356.0,0.20588235294117646,0.10144927536231885,0.13592233009708737,7.665253855171792,647
2019,rf_reciente_profundo,previous,25,0.045,14.0,128.0,55.0,44159.0,142.0,44356.0,0.09859154929577464,0.2028985507246377,0.13270142180094788,32.01370727748219,1503
2019,rf_reciente_profundo,previous,50,0.045,14.0,128.0,55.0,44159.0,142.0,44356.0,0.09859154929577464,0.2028985507246377,0.13270142180094788,32.01370727748219,2878
2019,rf_reciente_profundo,previous,100,0.025,17.0,411.0,52.0,43876.0,428.0,44356.0,0.0397196261682243,0.2463768115942029,0.06841046277665996,96.49201911804491,5611
2019,rf_revisado_reciente,previous,5,0.29611257618938913,3.0,6.0,66.0,44281.0,9.0,44356.0,0.3333333333333333,0.043478260869565216,0.07692307692307693,2.029037785192533,336
2019,rf_revisado_reciente,previous,10,0.18704450628259484,6.0,29.0,63.0,44258.0,35.0,44356.0,0.17142857142857143,0.08695652173913043,0.11538461538461539,7.890702497970962,659
2019,rf_revisado_reciente,previous,25,0.18704450628259484,6.0,29.0,63.0,44258.0,35.0,44356.0,0.17142857142857143,0.08695652173913043,0.11538461538461539,7.890702497970962,1604
2019,rf_revisado_reciente,previous,50,0.07329089597695711,14.0,417.0,55.0,43870.0,431.0,44356.0,0.03248259860788863,0.2028985507246377,0.056,97.16836504644243,3167
2019,rf_revisado_reciente,previous,100,0.06620224158106369,15.0,509.0,54.0,43778.0,524.0,44356.0,0.02862595419847328,0.21739130434782608,0.050590219224283306,118.13508882676526,5909
2019,rf_variables_revisadas,previous,5,0.05518371506744926,8.0,16.0,61.0,44271.0,24.0,44356.0,0.3333333333333333,0.11594202898550725,0.17204301075268819,5.4107674271800885,321
2019,rf_variables_revisadas,previous,10,0.04583877685873359,9.0,21.0,60.0,44266.0,30.0,44356.0,0.3,0.13043478260869565,0.18181818181818182,6.763459283975111,621
2019,rf_variables_revisadas,previous,25,0.04583877685873359,9.0,21.0,60.0,44266.0,30.0,44356.0,0.3,0.13043478260869565,0.18181818181818182,6.763459283975111,1521
2019,rf_variables_revisadas,previous,50,0.01143784137545792,15.0,263.0,54.0,44024.0,278.0,44356.0,0.0539568345323741,0.21739130434782608,0.08645533141210375,62.674722698169354,2963
2019,rf_variables_revisadas,previous,100,0.009295631692922407,18.0,495.0,51.0,43792.0,513.0,44356.0,0.03508771929824561,0.2608695652173913,0.061855670103092786,115.65515375597438,5595
2019,rf_actualizado_contexto,new_context,5,0.24184335899839163,3.0,2.0,66.0,44285.0,5.0,44356.0,0.6,0.043478260869565216,0.08108108108108109,1.1272432139958517,332
2019,rf_actualizado_contexto,new_context,10,0.24184335899839163,3.0,2.0,66.0,44285.0,5.0,44356.0,0.6,0.043478260869565216,0.08108108108108109,1.1272432139958517,662
2019,rf_actualizado_contexto,new_context,25,0.24184335899839163,3.0,2.0,66.0,44285.0,5.0,44356.0,0.6,0.043478260869565216,0.08108108108108109,1.1272432139958517,1652
2019,rf_actualizado_contexto,new_context,50,0.24184335899839163,3.0,2.0,66.0,44285.0,5.0,44356.0,0.6,0.043478260869565216,0.08108108108108109,1.1272432139958517,3302
2019,rf_actualizado_contexto,new_context,100,0.24184335899839163,3.0,2.0,66.0,44285.0,5.0,44356.0,0.6,0.043478260869565216,0.08108108108108109,1.1272432139958517,6602
2019,rf_revisado_contexto,new_context,5,0.5866157685766069,1.0,0.0,68.0,44287.0,1.0,44356.0,1.0,0.014492753623188406,0.02857142857142857,0.22544864279917037,340
2019,rf_revisado_contexto,new_context,10,0.5866157685766069,1.0,0.0,68.0,44287.0,1.0,44356.0,1.0,0.014492753623188406,0.02857142857142857,0.22544864279917037,680
2019,rf_revisado_contexto,new_context,25,0.5866157685766069,1.0,0.0,68.0,44287.0,1.0,44356.0,1.0,0.014492753623188406,0.02857142857142857,0.22544864279917037,1700
2019,rf_revisado_contexto,new_context,50,0.5866157685766069,1.0,0.0,68.0,44287.0,1.0,44356.0,1.0,0.014492753623188406,0.02857142857142857,0.22544864279917037,3400
2019,rf_revisado_contexto,new_context,100,0.016323970016141304,20.0,1734.0,49.0,42553.0,1754.0,44356.0,0.011402508551881414,0.2898550724637681,0.021941854086670324,395.4369194697448,6634
